9928,GamerLegion,https://www.hltv.org/team/9928/gamerlegion,Y
11609,GenOne,https://www.hltv.org/team/11609/GenOne,Y
12415,Gods Reign,https://www.hltv.org/team/12415/gods-reign,Y
8008,Grayhound,https://www.hltv.org/team/8008/grayhound,Y
11063,Green Tea Party,https://www.hltv.org/team/11063/green-tea-party,Y
12487,Gucci Academy,https://www.hltv.org/team/12487/Gucci-Academy,Y
7865,HAVU,https://www.hltv.org/team/7865/havu,Y
11581,HOTU,https://www.hltv.org/team/11581/hotu,Y
11997,HSG fe,https://www.hltv.org/team/11997/hsg-fe,Y
7175,Heroic,https://www.hltv.org/team/7175/heroic,Y
12384,Hound,https://www.hltv.org/team/12384/hound,Y
12443,Hyperion,https://www.hltv.org/team/12443/hyperion,Y
11982,IKLA,https://www.hltv.org/team/11982/IKLA,Y
12328,IKLA UA,https://www.hltv.org/team/12328/ikla-ua,Y
8813,Illuminar,https://www.hltv.org/team/8813/Illuminar,Y
9455,Imperial,https://www.hltv.org/team/9455/imperial,Y
12124,Insilio,https://www.hltv.org/team/12124/insilio,Y
12318,Intense,https://www.hltv.org/team/12318/intense,Y
11827,JANO,https://www.hltv.org/team/11827/jano,Y
11974,John Industries,https://www.hltv.org/team/11974/john-industries,Y
12152,KZG,https://www.hltv.org/team/12152/KZG,Y
11863,Kari,https://www.hltv.org/team/11863/kari,Y
5866,Karma,https://www.hltv.org/team/5866/karma,Y
12456,Kidisgraça,https://www.hltv.org/team/12456/Kidisgraça,Y
12496,KingPins,https://www.hltv.org/team/12496/kingpins,Y
11887,LODIS,https://www.hltv.org/team/11887/LODIS,Y
12181,LRV,https://www.hltv.org/team/12181/lrv,Y
12087,Lazer Cats,https://www.hltv.org/team/12087/lazer-cats,Y
12468,Legacy,https://www.hltv.org/team/12468/legacy,Y
5973,Liquid,https://www.hltv.org/team/5973/liquid,Y
12260,Looking4Org,https://www.hltv.org/team/12260/looking4org,Y
12390,Los Alpacas,https://www.hltv.org/team/12390/los-alpacas,Y
8840,Lynn Vision,https://www.hltv.org/team/8840/lynn-vision,Y
12376,M80,https://www.hltv.org/team/12376/m80,Y
12472,MANTRA,https://www.hltv.org/team/12472/MANTRA,Y
9215,MIBR,https://www.hltv.org/team/9215/mibr,Y
3044,MIBR Academy,https://www.hltv.org/team/3044/mibr-academy,Y
10975,MIBR fe,https://www.hltv.org/team/10975/mibr-fe,Y
4494,MOUZ,https://www.hltv.org/team/4494/mouz,Y
12347,Marcos,https://www.hltv.org/team/12347/marcos,Y
11249,Meta,https://www.hltv.org/team/11249/meta,Y
11641,Metizport,https://www.hltv.org/team/11641/metizport,Y
11668,Mindfreak,https://www.hltv.org/team/11668/mindfreak,Y
11811,Monte,https://www.hltv.org/team/11811/monte,Y
7718,Movistar Riders,https://www.hltv.org/team/7718/movistar-riders,Y
5479,Mythic,https://www.hltv.org/team/5479/mythic,Y
11675,NAVI Javelins,https://www.hltv.org/team/11675/navi-javelins,Y
11135,NKT,https://www.hltv.org/team/11135/nkt,Y
4608,Natus Vincere,https://www.hltv.org/team/4608/natus-vincere,Y
7969,Nemiga,https://www.hltv.org/team/7969/nemiga,Y
10839,Newhappy,https://www.hltv.org/team/10839/newhappy,Y
7187,Nexus,https://www.hltv.org/team/7187/Nexus,Y
11681,Nigma Galaxy,https://www.hltv.org/team/11681/nigma-galaxy,Y
4411,Ninjas in Pyjamas,https://www.hltv.org/team/4411/ninjas-in-pyjamas,Y
12504,Noobs But Diligent,https://www.hltv.org/team/12504/Noobs-But-Diligent,Y
11948,Nouns,https://www.hltv.org/team/11948/nouns,Y
10994,O PLANO,https://www.hltv.org/team/10994/o-plano,Y
11768,ODDIK,https://www.hltv.org/team/11768/oddik,Y
10503,OG,https://www.hltv.org/team/10503/og,Y
12371,ORKS,https://www.hltv.org/team/12371/orks,Y
12484,OVERFRAG,https://www.hltv.org/team/12484/overfrag,Y
12467,PARIVISION,https://www.hltv.org/team/12467/parivision,Y
10905,PGE Turow,https://www.hltv.org/team/10905/pge-turow,Y
8038,Party Astronauts,https://www.hltv.org/team/8038/party-astronauts,Y
12426,Passion UA,https://www.hltv.org/team/12426/passion-ua,Y
12009,Permitta,https://www.hltv.org/team/12009/permitta,Y
8209,Pompa,https://www.hltv.org/team/8209/Pompa,Y
12334,Preasy,https://www.hltv.org/team/12334/preasy,Y
12502,Project G,https://www.hltv.org/team/12502/Project-G,Y
12344,RAPTORS EC,https://www.hltv.org/team/12344/RAPTORS-EC,Y
7176,RED Canids,https://www.hltv.org/team/7176/RED-Canids,Y
12382,RUBIK,https://www.hltv.org/team/12382/RUBIK,Y
12417,Random 5,https://www.hltv.org/team/12417/random-5,Y
11514,Rare Atom,https://www.hltv.org/team/11514/rare-atom,Y
12435,Ravens,https://www.hltv.org/team/12435/Ravens,Y
4822,Reason,https://www.hltv.org/team/4822/reason,Y
10947,Rhyno,https://www.hltv.org/team/10947/rhyno,Y
12277,Rocket,https://www.hltv.org/team/12277/rocket,Y
9881,Rooster,https://www.hltv.org/team/9881/rooster,Y
12457,RoundsGG,https://www.hltv.org/team/12457/roundsgg,Y
10567,SAW,https://www.hltv.org/team/10567/saw,Y
12447,SELVA,https://www.hltv.org/team/12447/selva,Y
12227,SHAPITO,https://www.hltv.org/team/12227/shapito,Y
10577,SINNERS,https://www.hltv.org/team/10577/sinners,Y
10695,Sampi,https://www.hltv.org/team/10695/Sampi,Y
10333,Sangal,https://www.hltv.org/team/10333/Sangal,Y
11712,Sashi,https://www.hltv.org/team/11712/sashi,Y
11935,Seleção do bt0,https://www.hltv.org/team/11935/Seleção-do-bt0,Y
8113,Sharks,https://www.hltv.org/team/8113/sharks,Y
8294,Sharks Youngsters,https://www.hltv.org/team/8294/Sharks-Youngsters,Y
12190,Shimmer,https://www.hltv.org/team/12190/shimmer,Y
12233,Solid,https://www.hltv.org/team/12233/solid,Y
12388,Space,https://www.hltv.org/team/12388/space,Y
7020,Spirit,https://www.hltv.org/team/7020/spirit,Y
7900,Spirit Academy,https://www.hltv.org/team/7900/Spirit-Academy,Y
8637,Sprout,https://www.hltv.org/team/8637/sprout,Y
11273,Steel Helmet,https://www.hltv.org/team/11273/steel-helmet,Y
12102,Stirlzs Angels,https://www.hltv.org/team/12102/stirlzs-angels,Y
11964,TRAFFIC Tashkent,https://www.hltv.org/team/11964/traffic-tashkent,Y
5996,TSM,https://www.hltv.org/team/5996/TSM,Y
4863,TYLOO,https://www.hltv.org/team/4863/tyloo,Y
11660,Take Flyte,https://www.hltv.org/team/11660/take-flyte,Y
11512,Tempest,https://www.hltv.org/team/11512/tempest,Y
12041,The Chosen Few,https://www.hltv.org/team/12041/The-Chosen-Few,Y
12028,The Prodigies,https://www.hltv.org/team/12028/The-Prodigies,Y
12286,The Prodigies SE,https://www.hltv.org/team/12286/the-prodigies-se,Y
11306,The Union,https://www.hltv.org/team/11306/the-union,Y
12183,The Witchers,https://www.hltv.org/team/12183/the-witchers,Y
6248,TheMongolz,https://www.hltv.org/team/6248/themongolz,Y
11628,ThunderFlash,https://www.hltv.org/team/11628/thunderflash,Y
12422,Totsugeki,https://www.hltv.org/team/12422/totsugeki,Y
12460,Tsunami Sirens,https://www.hltv.org/team/12460/tsunami-sirens,Y
11555,UNO MILLE,https://www.hltv.org/team/11555/uno-mille,Y
12267,UNiTY,https://www.hltv.org/team/12267/UNiTY,Y
11631,Unjustified,https://www.hltv.org/team/11631/unjustified,Y
10672,VERTEX,https://www.hltv.org/team/10672/vertex,Y
12222,VP.Angels,https://www.hltv.org/team/12222/vpangels,Y
12455,Vantage,https://www.hltv.org/team/12455/vantage,Y
12374,Verdant,https://www.hltv.org/team/12374/verdant,Y
5378,Virtus.pro,https://www.hltv.org/team/5378/virtuspro,Y
9565,Vitality,https://www.hltv.org/team/9565/vitality,Y
8574,W7M,https://www.hltv.org/team/8574/w7m,Y
11608,WINDINGO,https://www.hltv.org/team/11608/windingo,Y
12257,Wildcard,https://www.hltv.org/team/12257/wildcard,Y
10851,Wings Up,https://www.hltv.org/team/10851/wings-up,Y
11933,Yawara,https://www.hltv.org/team/11933/yawara,Y
11523,Zero Tenacity,https://www.hltv.org/team/11523/Zero-Tenacity,Y
12164,Zomblers,https://www.hltv.org/team/12164/zomblers,Y
12499,ex-Divina fe,https://www.hltv.org/team/12499/ex-Divina-fe,Y
12512,ex-RAPTORS EC,https://www.hltv.org/team/12512/ex-RAPTORS-EC,Y
4991,fnatic,https://www.hltv.org/team/4991/fnatic,Y
12285,knasigT,https://www.hltv.org/team/12285/knasigt,Y
12424,mocreias,https://www.hltv.org/team/12424/mocreias,Y
4773,paiN,https://www.hltv.org/team/4773/pain,Y
12420,shinigami,https://www.hltv.org/team/12420/shinigami,Y
12203,sunday school,https://www.hltv.org/team/12203/sunday-school,Y
11422,the jungle,https://www.hltv.org/team/11422/the-jungle,Y
